n_groups,group_size,global_prevalence,prevalence_heterogeneity,within_signal,n_replicates,ndc_mean,ndc_sd,n_groups_mean,n_groups_sd,p_dual_class_group_mean,p_dual_class_group_sd,structural_auc_pooled_mean,structural_auc_pooled_sd,structural_auc_within_mean,structural_auc_within_sd,structural_auc_cross_mean,structural_auc_cross_sd,prevalence_auc_pooled_mean,prevalence_auc_pooled_sd,prevalence_auc_within_mean,prevalence_auc_within_sd,prevalence_auc_cross_mean,prevalence_auc_cross_sd,n_within_pairs_mean,n_within_pairs_sd,n_cross_pairs_mean,n_cross_pairs_sd,share_within_pairs_mean,share_within_pairs_sd
8,8,0.1,0.0,2.0,100,6.76,1.0062431378773484,8.0,0.0,0.845,0.12578039223466855,0.878620193803075,0.04857186502863466,0.8807607799533612,0.054508058479524286,0.8783520764518816,0.04886412633884446,0.5,0.0,0.5,0.0,0.5,0.0,72.33,13.181755834056663,578.02,99.47234324528135,0.11122036917416178,0.006638436073385992
8,8,0.1,0.5,0.0,100,4.72,1.311025506535963,8.0,0.0,0.59,0.16387818831699538,0.6140193666865844,0.11266341314708557,0.5,0.0,0.6277262643712901,0.12608765127919547,0.6140193666865844,0.11266341314708557,0.5,0.0,0.6277262643712901,0.12608765127919547,43.37,13.319428355495281,354.64,113.94128560647614,0.10956389682429916,0.00714342920421751
8,8,0.1,0.5,0.5,100,4.75,1.3880805728658825,8.0,0.0,0.59375,0.1735100716082353,0.6707736320925589,0.10934499631040115,0.6088701846931012,0.12050090661372925,0.6779325268444333,0.11422016839062113,0.6213372161548919,0.10893686968059788,0.5,0.0,0.6356540838340458,0.12135292360468643,44.87,14.404443057542343,367.84,113.37028987465202,0.10871706658271701,0.00801086519258963
8,8,0.1,0.5,1.0,100,5.56,1.4236104336041748,8.0,0.0,0.695,0.17795130420052185,0.7599020024831782,0.1034156875265171,0.7408381155527651,0.11260775506067097,0.762197763332559,0.10402077096916194,0.6098148961664905,0.09193399449377805,0.5,0.0,0.6231269431746801,0.10274159723689907,53.71,15.987555134914132,430.24,119.81813828726543,0.1107985149871945,0.006824274070043319
8,8,0.1,0.5,2.0,100,6.69,1.1254179919326226,8.0,0.0,0.83625,0.14067724899157782,0.8758032440102251,0.052365777408628335,0.8687969694507252,0.06654624009937522,0.8766758286358232,0.052273750266880074,0.5870351214325051,0.09374523216172484,0.5,0.0,0.5973092570392547,0.10446321071566134,73.57,16.04114343892862,595.74,128.23925083431146,0.11016190258190259,0.007903589042507566
8,8,0.1,1.0,0.0,100,4.51,1.344611392923546,8.0,0.0,0.56375,0.16807642411544324,0.7092774629219667,0.1171791078671627,0.5,0.0,0.7317390410414174,0.128001986778848,0.7092774629219667,0.1171791078671627,0.5,0.0,0.7317390410414174,0.128001986778848,44.78,14.753585422814442,400.0,127.7257162276203,0.10187218922882922,0.0144632048006787
8,8,0.1,1.0,0.5,100,4.8,1.5374122295716148,8.0,0.0,0.6,0.19217652869645185,0.7527399350415545,0.10512125367687711,0.6344306092266874,0.11066953397239605,0.7646880774691863,0.1114279638852919,0.7092243619479918,0.12116675439861431,0.5,0.0,0.7311535739039096,0.13136829523955054,49.47,18.501681605254753,447.04,167.00534800606314,0.10084514761047032,0.015444327531846769
8,8,0.1,1.0,1.0,100,5.19,1.3610379283562388,8.0,0.0,0.64875,0.17012974104452985,0.8107591818918646,0.08474944033349494,0.7572001660485622,0.109899685724592,0.8164158457404973,0.0867072940540604,0.7005803673313744,0.09417337002508722,0.5,0.0,0.7228996918782383,0.1031577819039562,53.98,15.13106377321472,474.08,142.19773400288614,0.1032765743873666,0.010744624707947716
8,8,0.1,1.0,2.0,100,6.47,1.1051303684693183,8.0,0.0,0.80875,0.1381412960586648,0.8835300303166772,0.044297552484984334,0.8690357918122915,0.05888264337532667,0.885095359678011,0.04460806828374279,0.6463527917077678,0.08358033860545838,0.5,0.0,0.6630848562367712,0.09251307056098139,73.78,15.016206732942399,626.34,119.6216442696629,0.10551249243152817,0.008903667952801427
8,8,0.1,2.0,0.0,100,4.01,1.4248515783063231,8.0,0.0,0.50125,0.1781064472882904,0.8423297271406699,0.08911922775808255,0.5,0.0,0.8696996183201855,0.09038183725693806,0.8422693953156323,0.08909544529849228,0.5,0.0,0.8696361262566935,0.09036256468974835,44.44,17.501122619114835,547.7,190.60549453112452,0.078171509582897,0.023378434389694537
8,8,0.1,2.0,0.5,100,4.37,1.382831234179436,8.0,0.0,0.54625,0.1728539042724295,0.8570177037883246,0.06680326645443642,0.638369226647007,0.13873357649143145,0.8747298301693701,0.0657941536736725,0.8327361863846976,0.07893311559908295,0.5,0.0,0.8599161904558466,0.08003634925281397,47.31,16.0678454238786,577.38,192.9372525831739,0.07892999005996355,0.02100969659131109
8,8,0.1,2.0,1.0,100,4.73,1.4344604447933613,8.0,0.0,0.59125,0.17930755559917017,0.8752970083518191,0.0701536094865279,0.7346146270571878,0.11458004802073701,0.8862385127201569,0.069438769264426,0.8243227380767232,0.08793513539886302,0.5,0.0,0.8511349785434206,0.08966183365671344,52.98,17.54128175637589,619.6,173.15585319286637,0.08070196102679626,0.022125921172113747
8,8,0.1,2.0,2.0,100,5.36,1.2754084313139329,8.0,0.0,0.67,0.1594260539142416,0.9216574654325188,0.046342766084728676,0.8762348295887421,0.06899213118775781,0.9256464857999868,0.04656624442776268,0.7766062937225118,0.09353558562768396,0.5,0.0,0.8022353887428537,0.0992888979963744,62.15,15.856283207981534,655.96,171.20865172134972,0.08848393536674731,0.01586958406075951
8,8,0.15,0.0,0.0,100,5.87,1.3077469251357543,8.0,0.0,0.73375,0.1634683656419693,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,57.13,15.354172268820161,457.68,118.4968891037766,0.11100262980428893,0.007547285101636746
8,8,0.15,0.0,0.5,100,5.97,1.1930353445448854,8.0,0.0,0.74625,0.14912941806811067,0.6427441906830339,0.09593807179887806,0.6463706927285112,0.11148848059920033,0.6423599730089239,0.09545943520495322,0.5,0.0,0.5,0.0,0.5,0.0,59.34,13.927097343094879,475.8,106.82847575587343,0.11083495293438127,0.006320395760876557
8,8,0.15,0.0,1.0,100,6.65,1.07661084384791,8.0,0.0,0.83125,0.13457635548098876,0.7503802033451459,0.07552602005835284,0.7546856237685217,0.09283305477899115,0.749809250210725,0.07464411457904246,0.5,0.0,0.5,0.0,0.5,0.0,71.22,13.031104978845692,572.74,97.4282040761039,0.11059190357628809,0.0072370712934895975
8,8,0.15,0.0,2.0,100,7.09,0.9544684913657974,8.0,0.0,0.88625,0.11930856142072467,0.8661519884396814,0.05635516255630937,0.8636167437249876,0.06861292540502921,0.8665184920023559,0.05600482419317028,0.5,0.0,0.5,0.0,0.5,0.0,83.84,13.984638036434871,674.72,91.54190738716781,0.11025951891620771,0.0076807829020988354
8,8,0.15,0.5,0.0,100,5.63,1.236278220460038,8.0,0.0,0.70375,0.15453477755750475,0.6220139701642678,0.11461582419277576,0.5,0.0,0.6359371630007279,0.12733590764587904,0.6220139701642678,0.11461582419277576,0.5,0.0,0.6359371630007279,0.12733590764587904,59.62,15.300214562435576,498.68,122.73259756499291,0.10695013114851751,0.008882590938896004
8,8,0.15,0.5,0.5,100,5.76,1.3862237054733129,8.0,0.0,0.72,0.1732779631841641,0.6846611010738157,0.10281382865217134,0.6366592106826174,0.12113175151470895,0.6902071700437855,0.10595742770711813,0.6220934680558917,0.10546976013628022,0.5,0.0,0.6363997150921484,0.11716647782216065,59.12,16.961203502181803,484.26,132.45427036292085,0.10879362172457432,0.008179268715683419
8,8,0.15,0.5,1.0,100,6.43,1.1214618886421273,8.0,0.0,0.80375,0.1401827360802659,0.764407325296083,0.07466076113092486,0.747328771879824,0.08403468830688773,0.7663874443622065,0.07608440805069634,0.6130290837644952,0.09608523397776637,0.5,0.0,0.6264302637142539,0.10721139144514734,71.25,15.000589214016786,584.1,113.07041696181719,0.10860576446151336,0.00729938698902453
8,8,0.15,0.5,2.0,100,7.2,0.8761716542303614,8.0,0.0,0.9,0.10952145677879517,0.8677805708742581,0.05342062955676106,0.8634619335074594,0.06192386517605463,0.8682645003252921,0.0534119423549032,0.5858777232926491,0.08326752878195492,0.5,0.0,0.595967627477698,0.09270254812193289,86.77,14.029445945416144,709.1,110.6211571266564,0.10920692279975797,0.008198311737280353
8,8,0.15,1.0,0.0,100,5.5,1.2593087730412211,8.0,0.0,0.6875,0.15741359663015264,0.7266715958370742,0.08977696810602394,0.5,0.0,0.7509364448789765,0.09737440659638456,0.7266715958370742,0.08977696810602394,0.5,0.0,0.7509364448789765,0.09737440659638456,59.5,15.750260539772258,541.1,146.2714717036218,0.10007670688808773,0.012064025254467443
8,8,0.15,1.0,0.5,100,5.69,1.3535960336164636,8.0,0.0,0.71125,0.16919950420205795,0.7418966993639465,0.09278855423254453,0.6285702370430392,0.10926512595465099,0.7538953871609019,0.09492905132009377,0.7098731367356769,0.09214364523726085,0.5,0.0,0.7324093931227188,0.10023702147512836,62.46,16.941026646528357,569.36,165.40269317363277,0.10016042729181727,0.011651199775349851
8,8,0.15,1.0,1.0,100,6.1,1.123666437438737,8.0,0.0,0.7625,0.14045830467984213,0.8090956126266744,0.06382938465413511,0.7474173690677938,0.08012676369986295,0.8155250782897288,0.06495759817247357,0.7038385644228354,0.07816198395570352,0.5,0.0,0.7257070624600114,0.08442202537063104,68.26,15.47798697531694,620.18,135.59896158834843,0.09982205224563657,0.011324175209339978
8,8,0.15,1.0,2.0,100,6.81,0.9502259167846838,8.0,0.0,0.85125,0.11877823959808548,0.878078760841574,0.043095092639009076,0.8693447012412492,0.054169028569541006,0.8789848437271638,0.04380538737096556,0.6543861275685896,0.08187218133131768,0.5,0.0,0.6716998062148197,0.08967818147237686,79.56,14.686157847552652,682.6,112.04923160392624,0.10461171511554995,0.010557382386493269
8,8,0.15,2.0,0.0,100,4.95,1.313296415417127,8.0,0.0,0.61875,0.16416205192714087,0.8226817915923212,0.08581484145587627,0.5,0.0,0.8486740274120153,0.08746591806059237,0.8226817915923212,0.08581484145587627,0.5,0.0,0.8486740274120153,0.08746591806059237,55.82,17.80953098594665,672.74,177.2443739045279,0.07864917763723125,0.020917364346350904
8,8,0.15,2.0,0.5,100,4.82,1.313334871557321,8.0,0.0,0.6025,0.16416685894466512,0.8497632340030304,0.07686363969642936,0.6303066864298734,0.13308649489640625,0.8668601335842848,0.07567896625575714,0.8300071001407556,0.07856432528865115,0.5,0.0,0.8560505556829632,0.078693258433178,53.39,16.432226897413532,663.88,175.89202840539892,0.07692594384669815,0.02113857818472531
8,8,0.15,2.0,1.0,100,5.37,1.3077469251357543,8.0,0.0,0.67125,0.1634683656419693,0.8702129812013998,0.06424914310251409,0.7313390549707534,0.10533825665800962,0.8812095695885311,0.06398672647536337,0.8086693695916946,0.0895204153852704,0.5,0.0,0.8340335675236455,0.09130592949255725,61.35,17.51384733531866,715.56,156.89012561391974,0.08056991595055198,0.020448078127324725
8,8,0.15,2.0,2.0,100,6.21,1.2001262559843568,8.0,0.0,0.77625,0.1500157819980446,0.912733550147075,0.04038097414000295,0.8667961931886324,0.0582429605417952,0.916937904346348,0.04049783260039552,0.7583741566012931,0.07392238851704491,0.5,0.0,0.7832443312637715,0.07779856391707776,74.6,17.055465073954707,753.34,148.03986768516927,0.09071792001075368,0.014254813738399484
8,8,0.2,0.0,0.0,100,6.64,1.0102504939895156,8.0,0.0,0.83,0.12628131174868945,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,71.56,14.566684002486044,575.78,115.08938818469439,0.11078091321277776,0.007273806993541911
8,8,0.2,0.0,0.5,100,6.71,0.9459643147859674,8.0,0.0,0.83875,0.11824553934824593,0.6351775761796044,0.0894610250365139,0.631442474555995,0.09796600639352071,0.6356940246087103,0.08976758522523944,0.5,0.0,0.5,0.0,0.5,0.0,74.96,12.351681683238134,603.88,93.53865727088669,0.11041263301128074,0.006080056001219228
8,8,0.2,0.0,1.0,100,6.88,1.0078479923865384,8.0,0.0,0.86,0.1259809990483173,0.7368581478464269,0.07581325521147435,0.7437150402641431,0.08174887652225377,0.7360816609219357,0.0763690367051621,0.5,0.0,0.5,0.0,0.5,0.0,79.91,14.46213795894073,649.86,102.09413560656911,0.1093836559189638,0.008083649284903602
8,8,0.2,0.0,2.0,100,7.54,0.6878454136877798,8.0,0.0,0.9425,0.08598067671097248,0.8742055659376288,0.04829595164912076,0.8716328976680836,0.059298235121480844,0.8745331169263224,0.04800758740457297,0.5,0.0,0.5,0.0,0.5,0.0,93.84,12.675212428240014,747.04,84.50233634926816,0.11147918851083867,0.006227771480130996
8,8,0.2,0.5,0.0,100,6.49,1.0777361233229363,8.0,0.0,0.81125,0.13471701541536704,0.627593443248486,0.09251580068371144,0.5,0.0,0.6424087569782074,0.10262826822243291,0.627593443248486,0.09251580068371144,0.5,0.0,0.6424087569782074,0.10262826822243291,72.02,14.784635759647733,602.46,123.61486458947704,0.10715121691568001,0.00811210753725909
8,8,0.2,0.5,0.5,100,6.71,1.0376254944182253,8.0,0.0,0.83875,0.12970318680227816,0.6755729019422756,0.07767508453608861,0.6199192271854936,0.10426099671792688,0.6819925626928979,0.07980700105764635,0.6248734473817836,0.08861610894584998,0.5,0.0,0.6395964108611613,0.0985210067589028,74.77,14.47802584343709,615.08,116.39445993272318,0.10858301873861588,0.007740409735487489
8,8,0.2,0.5,1.0,100,6.93,0.9129262530097071,8.0,0.0,0.86625,0.11411578162621339,0.767289775755589,0.07081910861191328,0.7451658683921323,0.08568327668160096,0.7698617968196786,0.07127769136178069,0.6154715201888964,0.08013600605830729,0.5,0.0,0.6291217953720676,0.08914410420481704,79.26,14.293899242528456,656.0,116.11036199072053,0.10801985526018541,0.007658997959599579
8,8,0.2,0.5,2.0,100,7.39,0.7091750791795302,8.0,0.0,0.92375,0.08864688489744127,0.871229453611932,0.0511005649934302,0.8663735707853458,0.05877154129931616,0.8717699757327069,0.05117184296820769,0.5772255890738025,0.0884674419910414,0.5,0.0,0.5863771156774262,0.09880635325130828,92.39,12.839250898567395,755.98,87.31019587098807,0.1088247219652859,0.007018731671479586
8,8,0.2,1.0,0.0,100,5.93,1.174260996920569,8.0,0.0,0.74125,0.14678262461507113,0.738365234633651,0.09381978341426786,0.5,0.0,0.7619245138050188,0.10000996916371607,0.738365234633651,0.09381978341426786,0.5,0.0,0.7619245138050188,0.10000996916371607,68.48,16.738922162179833,663.3,148.10598852978177,0.09425774865583342,0.01517339390706264
8,8,0.2,1.0,0.5,100,6.18,1.1492641475344476,8.0,0.0,0.7725,0.14365801844180595,0.7372498140725696,0.07545639360321447,0.623934865402533,0.10481356218896559,0.7488206738517547,0.08000690566046953,0.697978130874251,0.09362772569069046,0.5,0.0,0.7187144106479644,0.10206643654843556,70.58,14.452415826854804,654.34,140.33295328531278,0.09832071420340473,0.011939540523869686
8,8,0.2,1.0,1.0,100,6.58,1.1117371973445864,8.0,0.0,0.8225,0.1389671496680733,0.8058771480041402,0.05933387190464801,0.7419215221117009,0.07573840599687194,0.812535114222626,0.05966659924930959,0.6924708203705084,0.08410497520302704,0.5,0.0,0.7127855962230847,0.09082542818135146,78.05,15.137334272879386,708.06,118.12352890431306,0.09953013256306974,0.012221614138836934
8,8,0.2,1.0,2.0,100,7.17,0.8171767114754176,8.0,0.0,0.89625,0.1021470889344272,0.8866553469929818,0.0503307689190834,0.8678602199728932,0.06268788816821859,0.8885663450437629,0.0503808171055617,0.6655354963356847,0.08826381421131936,0.5,0.0,0.6834315698374448,0.09660972671348567,87.17,13.101048612514754,775.82,91.42247143251096,0.10112504044450514,0.010541295638471764
8,8,0.2,2.0,0.0,100,5.08,1.3460004352589086,8.0,0.0,0.635,0.16825005440736357,0.8390324199116462,0.078892944614331,0.5,0.0,0.8638914015364176,0.07930870111320999,0.8390324199116462,0.078892944614331,0.5,0.0,0.8638914015364176,0.07930870111320999,59.09,18.880322180952465,770.46,162.04697036989185,0.07173702692624968,0.01910224021370578
8,8,0.2,2.0,0.5,100,5.28,1.3032980697391745,8.0,0.0,0.66,0.1629122587173968,0.8526690075809689,0.05840383661047766,0.6301839004533273,0.11305338187968589,0.8697140950903599,0.05901012634775537,0.8321508044864017,0.07014026614441364,0.5,0.0,0.8582750967263305,0.0708626009900939,59.55,16.7153078090568,745.12,181.698233565459,0.07573866761150062,0.017980679164193384
8,8,0.2,2.0,1.0,100,5.44,1.2087225078611308,8.0,0.0,0.68,0.15109031348264135,0.8738625944356099,0.06285607773695948,0.7508732776796703,0.10521285930467085,0.8832990164290022,0.06340810660724322,0.8170184620738246,0.07553500585721469,0.5,0.0,0.8430053846097494,0.07724298712098739,62.93,15.726998596314708,753.38,172.7789958708564,0.0788360323469951,0.01715373298748454
8,8,0.2,2.0,2.0,100,6.46,1.0956295178590436,8.0,0.0,0.8075,0.13695368973238045,0.9095400430452523,0.042309243661521695,0.869498817800655,0.06580874879465744,0.913047743329882,0.042321956398258156,0.7504939160491021,0.08941140137147843,0.5,0.0,0.7736197617430136,0.09407631101666739,77.35,16.824930395941696,794.42,115.83279310970603,0.08912814148961347,0.016513715133334366
8,16,0.05,0.0,0.0,100,4.46,1.3811135896350986,8.0,0.0,0.5575,0.17263919870438732,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,89.83,32.60973858381956,669.9,244.76669988733633,0.11829674879163962,0.003408108619636944
8,16,0.05,0.0,0.5,100,4.69,1.4681466362235571,8.0,0.0,0.58625,0.18351832952794464,0.6356070022943779,0.12420011992846279,0.6351064083050235,0.13215721662318794,0.6356690467386119,0.1239476352281741,0.5,0.0,0.5,0.0,0.5,0.0,97.89,37.99651632091095,730.88,282.5610608900546,0.11810900238077758,0.004128968258401083
8,16,0.05,0.0,1.0,100,5.7,1.3743685418725538,8.0,0.0,0.7125,0.17179606773406922,0.7455573998968755,0.09247135198891375,0.7464138393788333,0.09728090805959605,0.745467683365035,0.0927002304402337,0.5,0.0,0.5,0.0,0.5,0.0,129.14,36.8395428743615,960.38,270.43081155516256,0.11840380781800325,0.0032436162063112957
8,16,0.05,0.0,2.0,100,7.15,0.8918825850158447,8.0,0.0,0.89375,0.11148532312698059,0.8740878703776073,0.04774954228944214,0.8745079120357145,0.05539291842318446,0.874021918039107,0.047321030617048475,0.5,0.0,0.5,0.0,0.5,0.0,221.37,41.64633564585572,1653.28,303.6222427007387,0.11801272288065054,0.003582986997410477
8,16,0.05,0.5,0.0,100,4.26,1.38257555002074,8.0,0.0,0.5325,0.1728219437525925,0.6140747453543578,0.12962035404776717,0.5,0.0,0.6287907452057344,0.1460858235263176,0.6140747453543578,0.12962035404776717,0.5,0.0,0.6287907452057344,0.1460858235263176,95.52,38.439636530092955,728.86,301.54045643775044,0.11637962448497575,0.0043127850837430225
8,16,0.05,0.5,0.5,100,4.92,1.252714224910426,8.0,0.0,0.615,0.15658927811380324,0.6829397568004079,0.09721912272320699,0.6311977205753517,0.10449662224652477,0.6895848366047871,0.10128179821283699,0.6214954840591759,0.11107052089574432,0.5,0.0,0.6373336739164032,0.12539268529986364,114.54,35.35603044586438,866.94,270.5540077528165,0.11690967315663478,0.003858266892870159
8,16,0.05,0.5,1.0,100,5.37,1.3,8.0,0.0,0.67125,0.1625,0.7667650258229056,0.09509467514733883,0.7476085111616141,0.09653871331768693,0.7691162432741544,0.09687984784268001,0.6201551269387897,0.10906877729832457,0.5,0.0,0.6355557670823755,0.12273283226740388,134.31,39.65601970684778,1023.52,306.81802852222137,0.11625700540779942,0.00493640613602796
8,16,0.05,0.5,2.0,100,7.08,0.9916825819960454,8.0,0.0,0.885,0.12396032274950568,0.8865057075728733,0.038488835209063606,0.8826311818714951,0.04492502131593947,0.8869975851545249,0.038426126691665015,0.5776556526807076,0.08190233070096524,0.5,0.0,0.587778110520401,0.09244243352986943,227.99,53.0874055333525,1716.72,390.0270407616022,0.11712935120315658,0.003821076535120596
8,16,0.05,1.0,0.0,100,4.46,1.4935551783268908,8.0,0.0,0.5575,0.18669439729086135,0.7202904528765564,0.12676275259218386,0.5,0.0,0.7462213241483888,0.14069890563393728,0.7202065367926402,0.1269440168581133,0.5,0.0,0.7461241867179181,0.1408987012124433,120.08,46.61375355195096,1005.2,435.15440194872616,0.1091838658339759,0.01115463859860672
8,16,0.05,1.0,0.5,100,4.55,1.3209653647804303,8.0,0.0,0.56875,0.16512067059755378,0.7539255995968547,0.09100137580197008,0.6487128420439586,0.12259067649777995,0.7666587022761526,0.09580705709179539,0.7098762746021727,0.1044757584532241,0.5,0.0,0.7357391889051137,0.11645246027527426,122.36,45.51290637241976,985.28,389.14675064216266,0.11174784331067236,0.00747253626506623
8,16,0.05,1.0,1.0,100,5.29,1.380199078013565,8.0,0.0,0.66125,0.1725248847516956,0.8058711314986897,0.07415231416106208,0.7501022475745873,0.07855238410648736,0.8125839758894738,0.0764176531156975,0.69911115513336,0.09481385325363158,0.5,0.0,0.7236163796220655,0.10508039012277448,151.06,53.19011452166918,1209.4,444.6971049506789,0.11215981516501758,0.008317965592498665
8,16,0.05,1.0,2.0,100,6.73,1.071720979819775,8.0,0.0,0.84125,0.1339651224774719,0.8857085260852898,0.040107920770575005,0.8709379090407096,0.045503855776290715,0.8874844140317757,0.04041002033164262,0.6530508336068646,0.0824521654020298,0.5,0.0,0.6719817716707296,0.09175395641414182,227.14,49.50870140845461,1797.04,405.9975100684956,0.11262863023048215,0.006728689524902536
8,16,0.05,2.0,0.0,100,4.39,1.3918594495396175,8.0,0.0,0.54875,0.17398243119245219,0.8347637245904994,0.08350382573377216,0.5,0.0,0.8669348275309146,0.08656613826009303,0.8339317280036971,0.08472649789392267,0.5,0.0,0.8660015028620998,0.08799042393650236,160.81,67.45693650639852,1720.4,805.7396125500616,0.0909458363661756,0.02035023941111133
8,16,0.05,2.0,0.5,100,4.5,1.359589956010579,8.0,0.0,0.5625,0.16994874450132239,0.8574571018149872,0.06658366621990285,0.6344233933313672,0.09213321429611826,0.8789739490545291,0.06916844917732769,0.8341886765027401,0.07933035634277563,0.5,0.0,0.8670487328453287,0.08289038101200814,154.46,52.761406924058235,1597.16,648.8570327035756,0.09234892081496066,0.018366574454783416
8,16,0.05,2.0,1.0,100,4.93,1.4372743564669814,8.0,0.0,0.61625,0.17965929455837268,0.8692122420016132,0.06834483894541418,0.7352060351025798,0.08903123204364784,0.8820819153601696,0.06992480601956712,0.8050286715565427,0.09121817432612936,0.5,0.0,0.8353725744789021,0.09607780315487664,178.56,70.60851237777227,1815.3,781.5538718127207,0.09432154748453163,0.019254362247816764
8,16,0.05,2.0,2.0,100,6.01,1.1145955465204553,8.0,0.0,0.75125,0.13932444331505692,0.9211483407230225,0.0331184289634246,0.8714525290508387,0.05132002469336147,0.9261729828973749,0.033021060589663837,0.7720760008259581,0.08062824168642478,0.5,0.0,0.8000331809049008,0.08508060785986313,239.28,57.97109694328787,2260.4,537.7965519721481,0.09675568716343368,0.015012004065079325
8,16,0.1,0.0,0.0,100,6.5,1.2831463854387957,8.0,0.0,0.8125,0.16039329817984946,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,171.05,45.480681879699475,1273.12,328.3428018939284,0.11825948808233833,0.0031254928495623945
8,16,0.1,0.0,0.5,100,6.76,0.9652549775666385,8.0,0.0,0.845,0.12065687219582981,0.6387791473941966,0.07875074237934673,0.636266021546064,0.08513003821900593,0.6391172929248026,0.07853534626139252,0.5,0.0,0.5,0.0,0.5,0.0,193.49,36.768864463556575,1451.86,267.41278272295875,0.1175436255356541,0.0038548974511840696
8,16,0.1,0.0,1.0,100,7.19,0.884147709218981,8.0,0.0,0.89875,0.11051846365237263,0.7388237468393851,0.06371863869707646,0.7416379171754544,0.06635571252846383,0.7384431651460376,0.06395814767547256,0.5,0.0,0.5,0.0,0.5,0.0,225.88,44.29202450039324,1682.58,325.33038933094184,0.11835028707244515,0.0032488299208142508
8,16,0.1,0.0,2.0,100,7.78,0.5041244034376973,8.0,0.0,0.9725,0.06301555042971216,0.8742793069762785,0.037761376448691424,0.8754504989255555,0.03939685850823933,0.8741223309951411,0.03802487264242055,0.5,0.0,0.5,0.0,0.5,0.0,315.27,49.725276583576,2361.4,351.1801172439504,0.11767675397876687,0.0034553698464846305
8,16,0.1,0.5,0.0,100,6.3,1.0100505037878156,8.0,0.0,0.7875,0.12625631297347695,0.621061154705129,0.08330974263236814,0.5,0.0,0.6366295324781135,0.09382094076784549,0.621061154705129,0.08330974263236814,0.5,0.0,0.6366295324781135,0.09382094076784549,175.74,41.68245034383975,1347.54,333.2559734474145,0.1156679303487652,0.004611864344616199
8,16,0.1,0.5,0.5,100,6.65,1.0187633620614691,8.0,0.0,0.83125,0.12734542025768364,0.6964716325693283,0.06690315174405705,0.6518445295204681,0.07550082657901046,0.7019644968290991,0.06984096627341851,0.6300973841346509,0.08751046414436052,0.5,0.0,0.6465429390034874,0.09811140133916475,202.55,45.79607300883236,1573.68,375.4822052569821,0.11448125648213184,0.005479795623359441
8,16,0.1,0.5,1.0,100,6.92,1.1693043775137109,8.0,0.0,0.865,0.14616304718921386,0.7645101534631157,0.06364225429735099,0.7477205951418623,0.06937877173456182,0.7666033323488567,0.06436854179193048,0.6025929640913855,0.07908803024118471,0.5,0.0,0.6157407088948508,0.08880599369214562,229.94,55.5844648015318,1750.88,416.96007317999005,0.11605810322604979,0.004777380496078937
8,16,0.1,0.5,2.0,100,7.57,0.6236905474591539,8.0,0.0,0.94625,0.07796131843239423,0.8730658939397579,0.03856084425210868,0.8682621119082359,0.04227950916170408,0.8736505589103513,0.03879676698445786,0.5861575827013684,0.06140946687731558,0.5,0.0,0.597205369183205,0.06896533948744205,305.79,48.344365512101575,2337.52,349.8135861433987,0.11563982700812708,0.004866426126664569
8,16,0.1,1.0,0.0,100,5.96,1.347800302925347,8.0,0.0,0.745,0.16847503786566836,0.7328275516380213,0.08188261892424238,0.5,0.0,0.7596244217552531,0.0889978269617079,0.7328275516380213,0.08188261892424238,0.5,0.0,0.7596244217552531,0.0889978269617079,204.68,58.39155190036769,1753.38,548.3938491060724,0.10597139013250986,0.0112930353093919
8,16,0.1,1.0,0.5,100,6.2,1.1370704872299224,8.0,0.0,0.775,0.1421338109037403,0.7564628094245183,0.06637259332753077,0.6436960418751734,0.07783477495985111,0.7696562974979488,0.06899233707899761,0.7166649322030746,0.06915048310011329,0.5,0.0,0.7422872574837271,0.07544078848580585,215.29,57.99656816736589,1804.04,540.5330687236799,0.10787791390008959,0.009621148631869577
8,16,0.1,1.0,1.0,100,6.63,1.011599393699568,8.0,0.0,0.82875,0.126449924212446,0.8035962598406465,0.061756870552503784,0.7422485312302269,0.06949039951776048,0.8107690415034241,0.06364035004166858,0.7015464230237001,0.07931895460983515,0.5,0.0,0.7257040074292902,0.08740607244522643,238.51,53.21891040074406,1952.1,460.8143319004396,0.10952800374600974,0.008206127158048207
8,16,0.1,1.0,2.0,100,7.5,0.674199862463242,8.0,0.0,0.9375,0.08427498280790525,0.8854833175623845,0.03981725092408713,0.8688270654615278,0.046241744594568174,0.8874806565716508,0.039774202025130864,0.6511029595978904,0.0684616949834849,0.5,0.0,0.6696045961130161,0.07581701806361506,304.26,49.623353088210116,2430.54,418.06972063655996,0.11163349945000273,0.007432407665511117
8,16,0.1,2.0,0.0,100,5.33,1.3784415149367093,8.0,0.0,0.66625,0.17230518936708866,0.8431275347851538,0.07049623706552922,0.5,0.0,0.8730649399000143,0.07067965076899228,0.8430170849816012,0.0703710288272563,0.5,0.0,0.8729494136525497,0.07056478020682162,195.4,63.9685844612791,2243.26,748.2733068994121,0.08334992860957628,0.02097821810664014
